wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb;gre,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb,bugb,bugb,bugb,bfb,bfb,bfb;ki,bfb,bugb,bugb,bugb,bfb,wr,wr
wr,wr,bfb,bugb,bfb,bfb,bfb,bfb,bfb,bfb;gre,bfb,bfb,bugb,bfb,wr,wr
wr,wr,bfb,bugb,bfb,bugb,bugb,bugb,bugb,bugb,bugb,bfb,bugb,bfb,wr,wr
wr,wr,bfb,bugb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb;gre,bugb,bfb,wr,wr
wr,wr,bfb,bugb,bugb,bugb,bfb,bfb,bfb,bfb,bugb,bugb,bugb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
2;0
ld,ld,nd,nd
2;5,7.5;8,13;5,7.5;2
