wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb;ge,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb;ge,bfb,bfb;pb1;spt;ol,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb;ge,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
1;2
cd,ld,od,nd
2;5,7.5;8,13;5,7.5;2
0
none
