wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,bfb;te,bfb,bfb,bfb,npb,bfb,bfb,npb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,npb,bfb,s1b,bfb,npb,bfb,bfb,s1b,bfb,s1b,s1b,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb;pb1,bfb;spt;ki;spt;pkse,bfb,bfb,bfb,npb,bfb,bfb,wr,wr
wr,wr,bfb,npb,npb,npb,npb,npb,npb,npb,npb,npb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,npb,npb,bfb;pb1,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb;s1b,bfb,bfb,s1b,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb;te,npb,bfb;fb,bfb;fb,npb,bfb,bfb,npb,npb,npb,npb,bfb,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
3;9
nd,ld,nd,od
2;5,7.5;8,13;5,7.5;2
0
ki,pkse
