wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,bfb,bfb,bfb,bfb;se,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb;cli,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb;se,bfb,bfb,bfb;se,bfb,bfb,wr,wr
wr,wr,bfb,bfb,npb,npb,bfb;se,bfb,bfb,bfb,npb,npb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,npb,npb,bfb,bfb,bfb,bfb,npb,npb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,npb,npb,bfb,bfb,bfb,bfb;se,npb,npb,bfb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb;se,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb;se,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
3;5
od,nd,nd,nd
2;5,7.5;8,13;5,7.5;2
0
