wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,bfb,npb,npb,npb,npb,npb,npb,npb,npb,npb,npb,bfb,wr,wr
wr,wr,bfb,npb,bfb,bfb,s1b,bfb,bfb,s2b,bfb,bfb,npb,bfb,wr,wr
wr,wr,bfb,npb,bfb,s1b,bfb,bfb;tpi,bfb,bfb,s2b,bfb,npb,bfb,wr,wr
wr,wr,bfb,npb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,npb,bfb,wr,wr
wr,wr,bfb,npb,npb,npb,npb,bfb,bfb,npb,npb,npb,npb,bfb,wr,wr
wr,wr,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,bfb,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
5,1
od,nd,nd,nd
