wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,bugb,bugb,bugb,bugb,bugb,bfb,bfb,bugb,bugb,bugb,bugb,bugb,wr,wr
wr,wr,bugb,bfb,bfb;se,bfb,bugb,bfb,bfb,bfb,bfb,bugb,bfb,bugb,wr,wr
wr,wr,bugb,bfb,bugb,bfb,bugb,bfb,bugb,bugb,bfb,bugb,bfb;se,bugb,wr,wr
wr,wr,bfb,bfb,bugb,bfb;se,bugb,bfb,bfb,bugb,bfb,bugb,bfb,bfb,wr,wr
wr,wr,bugb,bfb,bugb,bfb,bugb,bugb,bfb,bugb,bfb,bugb,bfb,bugb,wr,wr
wr,wr,bugb,bfb,bugb,bfb,bfb,bfb,bfb,bugb,bfb,bfb,bfb,bugb,wr,wr
wr,wr,bugb,bugb,bugb,bugb,bugb,bfb,bfb,bugb,bugb,bugb,bugb,bugb,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr,wr
